"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"PA";"Paragominas";"2019";"Royalties - CFEM";"R$22.251.837,36";"1505502";"509"
"PA";"Paragominas";"2019";"Royalties - FEP";"R$570.206,99";"1505502";"509"
"PA";"Paragominas";"2020";"AFM/AFE - AUX";"R$2.904.393,10";"1505502";"509"
"PA";"Paragominas";"2020";"FEX";"R$0,00";"1505502";"509"
"PA";"Paragominas";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$1.640.539,58";"1505502";"509"
"PA";"Paragominas";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$9.766.632,73";"1505502";"509"
"PA";"Paragominas";"2020";"Royalties - CFEM";"R$26.295.522,54";"1505502";"509"
"PA";"Paragominas";"2020";"Royalties - FEP";"R$564.862,34";"1505502";"509"
"PA";"Paragominas";"2021";"LC 176/2020 (ADO25)";"R$3.279.972,08";"1505502";"509"
"PA";"Paragominas";"2021";"Royalties - CFEM";"R$38.025.945,26";"1505502";"509"
"PA";"Paragominas";"2021";"Royalties - FEP";"R$908.596,23";"1505502";"509"
"PA";"Paragominas";"2022";"Cessão Onerosa - PBAM";"R$2.443.949,12";"1505502";"509"
"PA";"Paragominas";"2022";"LC 176/2020 (ADO25)";"R$1.812.180,24";"1505502";"509"
"PA";"Paragominas";"2022";"Royalties - CFEM";"R$42.366.001,14";"1505502";"509"
"PA";"Paragominas";"2022";"Royalties - FEP";"R$1.500.659,54";"1505502";"509"
"PA";"Paragominas";"2023";"AFM/AFE - AUX";"R$1.551.573,59";"1505502";"509"
"PA";"Paragominas";"2023";"LC 176/2020 (ADO25)";"R$1.355.991,24";"1505502";"509"
"PA";"Paragominas";"2023";"Royalties - CFEM";"R$39.414.904,88";"1505502";"509"
"PA";"Paragominas";"2023";"Royalties - FEP";"R$1.350.298,38";"1505502";"509"
"PA";"Paragominas";"2024";"LC 176/2020 (ADO25)";"R$1.256.780,04";"1505502";"509"
"PA";"Paragominas";"2024";"Royalties - CFEM";"R$38.397.103,69";"1505502";"509"
"PA";"Paragominas";"2024";"Royalties - FEP";"R$1.450.758,91";"1505502";"509"
"PA";"Paragominas";"2025";"LC 176/2020 (ADO25)";"R$1.385.558,40";"1505502";"509"
"PA";"Paragominas";"2025";"Royalties - CFEM";"R$46.358.474,24";"1505502";"509"
"PA";"Paragominas";"2025";"Royalties - FEP";"R$1.526.557,48";"1505502";"509"
"PA";"Paragominas";"2026";"LC 176/2020 (ADO25)";"R$723.522,52";"1505502";"509"
"PA";"Paragominas";"2026";"Royalties - CFEM";"R$29.860.806,67";"1505502";"509"
"PA";"Paragominas";"2026";"Royalties - FEP";"R$1.096.664,59";"1505502";"509"
"PA";"Parauapebas";"2016";"FEX";"R$13.704.072,76";"1505536";"595"
"PA";"Parauapebas";"2016";"Royalties - CFEM";"R$186.616.603,85";"1505536";"595"
"PA";"Parauapebas";"2016";"Royalties - FEP";"R$617.237,68";"1505536";"595"
"PA";"Parauapebas";"2017";"FEX";"R$3.357.088,76";"1505536";"595"
"PA";"Parauapebas";"2017";"Royalties - CFEM";"R$248.428.467,35";"1505536";"595"
"PA";"Parauapebas";"2017";"Royalties - FEP";"R$811.746,15";"1505536";"595"
"PA";"Parauapebas";"2018";"Royalties - CFEM";"R$400.551.963,89";"1505536";"595"
"PA";"Parauapebas";"2018";"Royalties - FEP";"R$1.242.179,90";"1505536";"595"
"PA";"Parauapebas";"2019";"Cessão Onerosa - PBAM";"R$4.203.923,07";"1505536";"595"
"PA";"Parauapebas";"2019";"Royalties - CFEM";"R$679.404.346,93";"1505536";"595"
"PA";"Parauapebas";"2019";"Royalties - FEP";"R$1.238.770,35";"1505536";"595"
"PA";"Parauapebas";"2020";"AFM/AFE - AUX";"R$6.290.656,13";"1505536";"595"
"PA";"Parauapebas";"2020";"FEX";"R$0,00";"1505536";"595"
"PA";"Parauapebas";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$3.029.916,58";"1505536";"595"
"PA";"Parauapebas";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$18.037.900,58";"1505536";"595"
"PA";"Parauapebas";"2020";"Royalties - CFEM";"R$878.348.367,10";"1505536";"595"
"PA";"Parauapebas";"2020";"Royalties - FEP";"R$1.227.785,34";"1505536";"595"
"PA";"Parauapebas";"2021";"LC 176/2020 (ADO25)";"R$22.555.472,18";"1505536";"595"
"PA";"Parauapebas";"2021";"Royalties - CFEM";"R$1.485.998.588,16";"1505536";"595"
"PA";"Parauapebas";"2021";"Royalties - FEP";"R$1.974.670,56";"1505536";"595"
"PA";"Parauapebas";"2022";"Cessão Onerosa - PBAM";"R$16.823.510,75";"1505536";"595"
"PA";"Parauapebas";"2022";"LC 176/2020 (ADO25)";"R$15.585.523,92";"1505536";"595"
"PA";"Parauapebas";"2022";"Royalties - CFEM";"R$864.538.069,37";"1505536";"595"
"PA";"Parauapebas";"2022";"Royalties - FEP";"R$2.940.627,42";"1505536";"595"
"PA";"Parauapebas";"2023";"AFM/AFE - AUX";"R$2.996.949,27";"1505536";"595"
"PA";"Parauapebas";"2023";"LC 176/2020 (ADO25)";"R$15.787.600,08";"1505536";"595"
"PA";"Parauapebas";"2023";"Royalties - CFEM";"R$713.435.230,48";"1505536";"595"
"PA";"Parauapebas";"2023";"Royalties - FEP";"R$2.628.921,86";"1505536";"595"
"PA";"Parauapebas";"2024";"LC 176/2020 (ADO25)";"R$10.093.698,12";"1505536";"595"
"PA";"Parauapebas";"2024";"Royalties - CFEM";"R$763.016.942,49";"1505536";"595"
"PA";"Parauapebas";"2024";"Royalties - FEP";"R$2.776.557,97";"1505536";"595"
"PA";"Parauapebas";"2025";"LC 176/2020 (ADO25)";"R$7.965.635,28";"1505536";"595"
"PA";"Parauapebas";"2025";"Royalties - CFEM";"R$683.685.889,46";"1505536";"595"
"PA";"Parauapebas";"2025";"Royalties - FEP";"R$3.009.986,00";"1505536";"595"
"PA";"Parauapebas";"2026";"LC 176/2020 (ADO25)";"R$4.054.619,31";"1505536";"595"
"PA";"Parauapebas";"2026";"Royalties - CFEM";"R$331.364.777,85";"1505536";"595"
"PA";"Parauapebas";"2026";"Royalties - FEP";"R$2.158.336,00";"1505536";"595"
"PA";"Pau DArco";"2016";"FEX";"R$145.054,43";"1505551";"387"
"PA";"Pau DArco";"2016";"Royalties - FEP";"R$53.378,68";"1505551";"387"
"PA";"Pau DArco";"2017";"FEX";"R$46.036,03";"1505551";"387"
"PA";"Pau DArco";"2017";"Royalties - FEP";"R$69.985,46";"1505551";"387"
"PA";"Pau DArco";"2018";"Royalties - FEP";"R$106.946,96";"1505551";"387"
"PA";"Pau DArco";"2019";"Cessão Onerosa - PBAM";"R$362.825,48";"1505551";"387"
"PA";"Pau DArco";"2019";"Royalties - FEP";"R$106.913,79";"1505551";"387"
"PA";"Pau DArco";"2020";"AFM/AFE - AUX";"R$544.573,68";"1505551";"387"
"PA";"Pau DArco";"2020";"FEX";"R$0,00";"1505551";"387"
"PA";"Pau DArco";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$79.001,63";"1505551";"387"
"PA";"Pau DArco";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$470.326,58";"1505551";"387"
"PA";"Pau DArco";"2020";"Royalties - FEP";"R$105.911,71";"1505551";"387"
"PA";"Pau DArco";"2021";"LC 176/2020 (ADO25)";"R$231.683,06";"1505551";"387"
"PA";"Pau DArco";"2021";"Royalties - FEP";"R$170.361,80";"1505551";"387"
"PA";"Pau DArco";"2022";"Cessão Onerosa - PBAM";"R$254.687,30";"1505551";"387"
"PA";"Pau DArco";"2022";"LC 176/2020 (ADO25)";"R$143.198,64";"1505551";"387"
"PA";"Pau DArco";"2022";"Royalties - CFEM";"R$171,07";"1505551";"387"
"PA";"Pau DArco";"2022";"Royalties - FEP";"R$264.822,29";"1505551";"387"
"PA";"Pau DArco";"2023";"AFM/AFE - AUX";"R$273.807,10";"1505551";"387"
"PA";"Pau DArco";"2023";"LC 176/2020 (ADO25)";"R$130.261,68";"1505551";"387"
"PA";"Pau DArco";"2023";"Royalties - CFEM";"R$156,84";"1505551";"387"
"PA";"Pau DArco";"2023";"Royalties - FEP";"R$239.120,14";"1505551";"387"
"PA";"Pau DArco";"2024";"LC 176/2020 (ADO25)";"R$157.557,36";"1505551";"387"
"PA";"Pau DArco";"2024";"Royalties - CFEM";"R$7.849,00";"1505551";"387"
"PA";"Pau DArco";"2024";"Royalties - FEP";"R$256.016,27";"1505551";"387"
"PA";"Pau DArco";"2025";"LC 176/2020 (ADO25)";"R$137.194,32";"1505551";"387"
"PA";"Pau DArco";"2025";"Royalties - CFEM";"R$1.381,57";"1505551";"387"
"PA";"Pau DArco";"2025";"Royalties - FEP";"R$269.392,48";"1505551";"387"
"PA";"Pau DArco";"2026";"LC 176/2020 (ADO25)";"R$62.328,98";"1505551";"387"
"PA";"Pau DArco";"2026";"Royalties - CFEM";"R$932,05";"1505551";"387"
"PA";"Pau DArco";"2026";"Royalties - FEP";"R$193.529,04";"1505551";"387"
"PA";"Peixe-Boi";"2016";"FEX";"R$89.748,85";"1505601";"511"
"PA";"Peixe-Boi";"2016";"Royalties - FEP";"R$53.378,68";"1505601";"511"
"PA";"Peixe-Boi";"2017";"FEX";"R$35.412,33";"1505601";"511"
"PA";"Peixe-Boi";"2017";"Royalties - FEP";"R$69.985,46";"1505601";"511"
"PA";"Peixe-Boi";"2018";"Royalties - FEP";"R$106.946,96";"1505601";"511"
"PA";"Peixe-Boi";"2019";"Cessão Onerosa - PBAM";"R$362.825,48";"1505601";"511"
"PA";"Peixe-Boi";"2019";"Royalties - FEP";"R$106.913,79";"1505601";"511"
"PA";"Peixe-Boi";"2020";"AFM/AFE - AUX";"R$544.573,68";"1505601";"511"
"PA";"Peixe-Boi";"2020";"FEX";"R$0,00";"1505601";"511"
"PA";"Peixe-Boi";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$116.777,99";"1505601";"511"
"PA";"Peixe-Boi";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$695.218,99";"1505601";"511"
"PA";"Peixe-Boi";"2020";"LC 176/2020 (ADO25)";"R$73.592,63";"1505601";"511"
"PA";"Peixe-Boi";"2020";"Royalties - FEP";"R$105.911,71";"1505601";"511"
"PA";"Peixe-Boi";"2021";"LC 176/2020 (ADO25)";"R$84.415,44";"1505601";"511"
"PA";"Peixe-Boi";"2021";"Royalties - FEP";"R$170.361,80";"1505601";"511"
"PA";"Peixe-Boi";"2022";"Cessão Onerosa - PBAM";"R$216.574,51";"1505601";"511"
"PA";"Peixe-Boi";"2022";"LC 176/2020 (ADO25)";"R$105.085,92";"1505601";"511"
"PA";"Peixe-Boi";"2022";"Royalties - FEP";"R$264.822,29";"1505601";"511"
"PA";"Peixe-Boi";"2023";"AFM/AFE - AUX";"R$273.807,10";"1505601";"511"
"PA";"Peixe-Boi";"2023";"LC 176/2020 (ADO25)";"R$81.340,68";"1505601";"511"
"PA";"Peixe-Boi";"2023";"Royalties - FEP";"R$239.120,14";"1505601";"511"
"PA";"Peixe-Boi";"2024";"LC 176/2020 (ADO25)";"R$107.813,52";"1505601";"511"
"PA";"Peixe-Boi";"2024";"Royalties - CFEM";"R$232.084,80";"1505601";"511"
"PA";"Peixe-Boi";"2024";"Royalties - FEP";"R$256.016,27";"1505601";"511"
"PA";"Peixe-Boi";"2025";"LC 176/2020 (ADO25)";"R$102.148,20";"1505601";"511"
"PA";"Peixe-Boi";"2025";"Royalties - CFEM";"R$529.198,75";"1505601";"511"
"PA";"Peixe-Boi";"2025";"Royalties - FEP";"R$269.392,48";"1505601";"511"
"PA";"Peixe-Boi";"2026";"LC 176/2020 (ADO25)";"R$62.402,62";"1505601";"511"
"PA";"Peixe-Boi";"2026";"Royalties - CFEM";"R$195.095,43";"1505601";"511"
"PA";"Peixe-Boi";"2026";"Royalties - FEP";"R$193.529,04";"1505601";"511"
"PA";"Piçarra";"2016";"FEX";"R$252.540,31";"1505635";"58"
"PA";"Piçarra";"2016";"Royalties - FEP";"R$71.171,54";"1505635";"58"
"PA";"Piçarra";"2017";"FEX";"R$102.695,75";"1505635";"58"
"PA";"Piçarra";"2017";"Royalties - FEP";"R$93.313,97";"1505635";"58"
"PA";"Piçarra";"2018";"Royalties - FEP";"R$142.595,93";"1505635";"58"
"PA";"Piçarra";"2019";"Cessão Onerosa - PBAM";"R$483.767,30";"1505635";"58"
"PA";"Piçarra";"2019";"Royalties - FEP";"R$142.551,76";"1505635";"58"
"PA";"Piçarra";"2020";"AFM/AFE - AUX";"R$726.098,33";"1505635";"58"
"PA";"Piçarra";"2020";"FEX";"R$0,00";"1505635";"58"
"PA";"Piçarra";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$187.650,20";"1505635";"58"
"PA";"Piçarra";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$1.117.145,48";"1505635";"58"
"PA";"Piçarra";"2020";"LC 176/2020 (ADO25)";"R$203.421,68";"1505635";"58"
"PA";"Piçarra";"2020";"Royalties - FEP";"R$141.215,61";"1505635";"58"
"PA";"Piçarra";"2021";"LC 176/2020 (ADO25)";"R$259.168,32";"1505635";"58"
"PA";"Piçarra";"2021";"Royalties - FEP";"R$227.149,03";"1505635";"58"
"PA";"Piçarra";"2022";"Cessão Onerosa - PBAM";"R$418.121,72";"1505635";"58"
"PA";"Piçarra";"2022";"LC 176/2020 (ADO25)";"R$269.470,20";"1505635";"58"
"PA";"Piçarra";"2022";"Royalties - FEP";"R$353.096,36";"1505635";"58"
"PA";"Piçarra";"2023";"AFM/AFE - AUX";"R$365.076,15";"1505635";"58"
"PA";"Piçarra";"2023";"LC 176/2020 (ADO25)";"R$194.962,56";"1505635";"58"
"PA";"Piçarra";"2023";"Royalties - CFEM";"R$6.938.375,15";"1505635";"58"
"PA";"Piçarra";"2023";"Royalties - FEP";"R$318.826,83";"1505635";"58"
"PA";"Piçarra";"2024";"LC 176/2020 (ADO25)";"R$195.145,32";"1505635";"58"
"PA";"Piçarra";"2024";"Royalties - CFEM";"R$10.027.214,86";"1505635";"58"
"PA";"Piçarra";"2024";"Royalties - FEP";"R$341.355,05";"1505635";"58"
"PA";"Piçarra";"2025";"LC 176/2020 (ADO25)";"R$200.481,00";"1505635";"58"
"PA";"Piçarra";"2025";"Royalties - CFEM";"R$6.145.281,11";"1505635";"58"
"PA";"Piçarra";"2025";"Royalties - FEP";"R$359.189,98";"1505635";"58"
"PA";"Piçarra";"2026";"LC 176/2020 (ADO25)";"R$120.254,89";"1505635";"58"
"PA";"Piçarra";"2026";"Royalties - CFEM";"R$2.288.748,51";"1505635";"58"
"PA";"Piçarra";"2026";"Royalties - FEP";"R$258.038,73";"1505635";"58"
"PA";"Placas";"2016";"FEX";"R$183.670,18";"1505650";"60"
"PA";"Placas";"2016";"Royalties - FEP";"R$124.550,22";"1505650";"60"
"PA";"Placas";"2017";"FEX";"R$70.824,66";"1505650";"60"
"PA";"Placas";"2017";"Royalties - FEP";"R$163.299,44";"1505650";"60"
"PA";"Placas";"2018";"Royalties - FEP";"R$249.542,89";"1505650";"60"
"PA";"Placas";"2019";"Cessão Onerosa - PBAM";"R$846.592,78";"1505650";"60"
"PA";"Placas";"2019";"Royalties - FEP";"R$249.465,58";"1505650";"60"
"PA";"Placas";"2020";"AFM/AFE - AUX";"R$480.276,81";"1505650";"60"
"PA";"Placas";"2020";"FEX";"R$0,00";"1505650";"60"
"PA";"Placas";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$450.318,35";"1505650";"60"
"PA";"Placas";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.680.869,80";"1505650";"60"
"PA";"Placas";"2020";"LC 176/2020 (ADO25)";"R$162.685,27";"1505650";"60"
"PA";"Placas";"2020";"Royalties - FEP";"R$282.431,19";"1505650";"60"
"PA";"Placas";"2021";"LC 176/2020 (ADO25)";"R$180.802,68";"1505650";"60"
"PA";"Placas";"2021";"Royalties - FEP";"R$454.298,14";"1505650";"60"
"PA";"Placas";"2022";"Cessão Onerosa - PBAM";"R$492.713,05";"1505650";"60"
"PA";"Placas";"2022";"LC 176/2020 (ADO25)";"R$195.410,04";"1505650";"60"
"PA";"Placas";"2022";"Royalties - FEP";"R$706.192,73";"1505650";"60"
"PA";"Placas";"2023";"AFM/AFE - AUX";"R$730.152,29";"1505650";"60"
"PA";"Placas";"2023";"LC 176/2020 (ADO25)";"R$149.484,60";"1505650";"60"
"PA";"Placas";"2023";"Royalties - FEP";"R$628.222,35";"1505650";"60"
"PA";"Placas";"2024";"LC 176/2020 (ADO25)";"R$181.797,00";"1505650";"60"
"PA";"Placas";"2024";"Royalties - CFEM";"R$19.210,35";"1505650";"60"
"PA";"Placas";"2024";"Royalties - FEP";"R$682.710,05";"1505650";"60"
"PA";"Placas";"2025";"LC 176/2020 (ADO25)";"R$176.807,76";"1505650";"60"
"PA";"Placas";"2025";"Royalties - CFEM";"R$26.965,05";"1505650";"60"
"PA";"Placas";"2025";"Royalties - FEP";"R$718.379,98";"1505650";"60"
"PA";"Placas";"2026";"LC 176/2020 (ADO25)";"R$96.146,82";"1505650";"60"
"PA";"Placas";"2026";"Royalties - CFEM";"R$11.110,77";"1505650";"60"
"PA";"Placas";"2026";"Royalties - FEP";"R$516.077,45";"1505650";"60"
"PA";"Ponta de Pedras";"2016";"FEX";"R$154.446,56";"1505700";"513"
"PA";"Ponta de Pedras";"2016";"Royalties - FEP";"R$124.550,22";"1505700";"513"
"PA";"Ponta de Pedras";"2017";"FEX";"R$53.118,49";"1505700";"513"
"PA";"Ponta de Pedras";"2017";"Royalties - FEP";"R$163.299,44";"1505700";"513"
"PA";"Ponta de Pedras";"2018";"Royalties - FEP";"R$249.542,89";"1505700";"513"
"PA";"Ponta de Pedras";"2019";"Cessão Onerosa - PBAM";"R$967.534,61";"1505700";"513"
"PA";"Ponta de Pedras";"2019";"Royalties - FEP";"R$285.103,49";"1505700";"513"
"PA";"Ponta de Pedras";"2020";"AFM/AFE - AUX";"R$1.452.196,50";"1505700";"513"
"PA";"Ponta de Pedras";"2020";"FEX";"R$0,00";"1505700";"513"
"PA";"Ponta de Pedras";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$451.009,31";"1505700";"513"
"PA";"Ponta de Pedras";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$2.684.992,17";"1505700";"513"
"PA";"Ponta de Pedras";"2020";"LC 176/2020 (ADO25)";"R$108.319,10";"1505700";"513"
"PA";"Ponta de Pedras";"2020";"Royalties - FEP";"R$282.431,19";"1505700";"513"
"PA";"Ponta de Pedras";"2021";"LC 176/2020 (ADO25)";"R$124.501,32";"1505700";"513"
"PA";"Ponta de Pedras";"2021";"Royalties - FEP";"R$454.298,14";"1505700";"513"
"PA";"Ponta de Pedras";"2022";"Cessão Onerosa - PBAM";"R$472.439,20";"1505700";"513"
"PA";"Ponta de Pedras";"2022";"LC 176/2020 (ADO25)";"R$175.136,16";"1505700";"513"
"PA";"Ponta de Pedras";"2022";"Royalties - FEP";"R$706.192,73";"1505700";"513"
"PA";"Ponta de Pedras";"2023";"AFM/AFE - AUX";"R$730.152,28";"1505700";"513"
"PA";"Ponta de Pedras";"2023";"LC 176/2020 (ADO25)";"R$141.391,20";"1505700";"513"
"PA";"Ponta de Pedras";"2023";"Royalties - FEP";"R$632.938,00";"1505700";"513"
"PA";"Ponta de Pedras";"2024";"LC 176/2020 (ADO25)";"R$162.305,88";"1505700";"513"
"PA";"Ponta de Pedras";"2024";"Royalties - CFEM";"R$2.399,99";"1505700";"513"
"PA";"Ponta de Pedras";"2024";"Royalties - FEP";"R$682.710,05";"1505700";"513"
"PA";"Ponta de Pedras";"2025";"LC 176/2020 (ADO25)";"R$160.335,72";"1505700";"513"
"PA";"Ponta de Pedras";"2025";"Royalties - CFEM";"R$34.086,02";"1505700";"513"
"PA";"Ponta de Pedras";"2025";"Royalties - FEP";"R$718.379,98";"1505700";"513"
"PA";"Ponta de Pedras";"2026";"LC 176/2020 (ADO25)";"R$88.253,48";"1505700";"513"
"PA";"Ponta de Pedras";"2026";"Royalties - CFEM";"R$663,56";"1505700";"513"
"PA";"Ponta de Pedras";"2026";"Royalties - FEP";"R$516.077,45";"1505700";"513"
"PA";"Portel";"2016";"FEX";"R$301.595,42";"1505809";"515"
"PA";"Portel";"2016";"Royalties - FEP";"R$195.721,78";"1505809";"515"
"PA";"Portel";"2017";"FEX";"R$120.401,92";"1505809";"515"
"PA";"Portel";"2017";"Royalties - FEP";"R$256.613,41";"1505809";"515"
"PA";"Portel";"2018";"Royalties - FEP";"R$392.138,82";"1505809";"515"
"PA";"Portel";"2019";"Cessão Onerosa - PBAM";"R$1.330.360,09";"1505809";"515"
"PA";"Portel";"2019";"Royalties - FEP";"R$392.017,30";"1505809";"515"
"PA";"Portel";"2020";"AFM/AFE - AUX";"R$1.095.232,83";"1505809";"515"
"PA";"Portel";"2020";"FEX";"R$0,00";"1505809";"515"
"PA";"Portel";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$900.154,43";"1505809";"515"
"PA";"Portel";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$5.358.887,42";"1505809";"515"
"PA";"Portel";"2020";"Royalties - FEP";"R$423.646,79";"1505809";"515"
"PA";"Portel";"2021";"LC 176/2020 (ADO25)";"R$583.575,30";"1505809";"515"
"PA";"Portel";"2021";"Royalties - FEP";"R$681.447,18";"1505809";"515"
"PA";"Portel";"2022";"Cessão Onerosa - PBAM";"R$789.615,79";"1505809";"515"
"PA";"Portel";"2022";"LC 176/2020 (ADO25)";"R$343.661,28";"1505809";"515"
"PA";"Portel";"2022";"Royalties - FEP";"R$1.059.289,08";"1505809";"515"
"PA";"Portel";"2023";"AFM/AFE - AUX";"R$1.095.228,42";"1505809";"515"
"PA";"Portel";"2023";"LC 176/2020 (ADO25)";"R$264.967,80";"1505809";"515"
"PA";"Portel";"2023";"Royalties - FEP";"R$956.480,48";"1505809";"515"
"PA";"Portel";"2024";"LC 176/2020 (ADO25)";"R$265.032,24";"1505809";"515"
"PA";"Portel";"2024";"Royalties - CFEM";"R$22,74";"1505809";"515"
"PA";"Portel";"2024";"Royalties - FEP";"R$1.024.065,13";"1505809";"515"
"PA";"Portel";"2025";"LC 176/2020 (ADO25)";"R$270.542,04";"1505809";"515"
"PA";"Portel";"2025";"Royalties - CFEM";"R$96,18";"1505809";"515"
"PA";"Portel";"2025";"Royalties - FEP";"R$1.077.569,98";"1505809";"515"
"PA";"Portel";"2026";"LC 176/2020 (ADO25)";"R$171.891,79";"1505809";"515"
"PA";"Portel";"2026";"Royalties - CFEM";"R$68,22";"1505809";"515"
"PA";"Portel";"2026";"Royalties - FEP";"R$774.116,18";"1505809";"515"
"PA";"Porto de Moz";"2016";"FEX";"R$220.191,46";"1505908";"517"
"PA";"Porto de Moz";"2016";"Royalties - ANP";"R$49.022,56";"1505908";"517"
"PA";"Porto de Moz";"2016";"Royalties - FEP";"R$160.136,00";"1505908";"517"
"PA";"Porto de Moz";"2017";"FEX";"R$84.989,59";"1505908";"517"
"PA";"Porto de Moz";"2017";"Royalties - ANP";"R$83.133,93";"1505908";"517"
"PA";"Porto de Moz";"2017";"Royalties - FEP";"R$209.956,42";"1505908";"517"
"PA";"Porto de Moz";"2018";"Royalties - ANP";"R$93.038,44";"1505908";"517"
"PA";"Porto de Moz";"2018";"Royalties - FEP";"R$320.840,85";"1505908";"517"
"PA";"Porto de Moz";"2019";"Cessão Onerosa - PBAM";"R$1.088.476,43";"1505908";"517"
"PA";"Porto de Moz";"2019";"Royalties - ANP";"R$63.839,93";"1505908";"517"
"PA";"Porto de Moz";"2019";"Royalties - FEP";"R$320.741,43";"1505908";"517"
"PA";"Porto de Moz";"2020";"AFM/AFE - AUX";"R$1.633.721,12";"1505908";"517"
"PA";"Porto de Moz";"2020";"FEX";"R$0,00";"1505908";"517"
"PA";"Porto de Moz";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO I";"R$597.053,76";"1505908";"517"
"PA";"Porto de Moz";"2020";"LC 173/2020 (PFEC) - LC 173/2020 - PFEC INCISO II";"R$3.554.436,01";"1505908";"517"
"PA";"Porto de Moz";"2020";"Royalties - ANP";"R$31.923,63";"1505908";"517"
"PA";"Porto de Moz";"2020";"Royalties - FEP";"R$317.735,06";"1505908";"517"
"PA";"Porto de Moz";"2021";"LC 176/2020 (ADO25)";"R$390.327,08";"1505908";"517"
"PA";"Porto de Moz";"2021";"Royalties - ANP";"R$68.379,66";"1505908";"517"
"PA";"Porto de Moz";"2021";"Royalties - FEP";"R$511.085,39";"1505908";"517"
"PA";"Porto de Moz";"2022";"Cessão Onerosa - PBAM";"R$580.612,38";"1505908";"517"
"PA";"Porto de Moz";"2022";"LC 176/2020 (ADO25)";"R$246.146,52";"1505908";"517"
"PA";"Porto de Moz";"2022";"Royalties - ANP";"R$135.198,86";"1505908";"517"
"PA";"Porto de Moz";"2022";"Royalties - FEP";"R$794.466,82";"1505908";"517"
"PA";"Porto de Moz";"2023";"AFM/AFE - AUX";"R$821.421,31";"1505908";"517"
"PA";"Porto de Moz";"2023";"LC 176/2020 (ADO25)";"R$201.387,24";"1505908";"517"
"PA";"Porto de Moz";"2023";"Royalties - ANP";"R$67.955,08";"1505908";"517"
"PA";"Porto de Moz";"2023";"Royalties - FEP";"R$717.360,36";"1505908";"517"
"PA";"Porto de Moz";"2024";"LC 176/2020 (ADO25)";"R$228.061,92";"1505908";"517"
"PA";"Porto de Moz";"2024";"Royalties - ANP";"R$31.694,69";"1505908";"517"
"PA";"Porto de Moz";"2024";"Royalties - CFEM";"R$773,29";"1505908";"517"
"PA";"Porto de Moz";"2024";"Royalties - FEP";"R$768.048,82";"1505908";"517"
"PA";"Porto de Moz";"2025";"LC 176/2020 (ADO25)";"R$224.627,16";"1505908";"517"
"PA";"Porto de Moz";"2025";"Royalties - ANP";"R$26.883,31";"1505908";"517"
"PA";"Porto de Moz";"2025";"Royalties - CFEM";"R$1.955,55";"1505908";"517"
"PA";"Porto de Moz";"2025";"Royalties - FEP";"R$808.177,47";"1505908";"517"
"PA";"Porto de Moz";"2026";"LC 176/2020 (ADO25)";"R$146.996,50";"1505908";"517"
"PA";"Porto de Moz";"2026";"Royalties - ANP";"R$10.637,41";"1505908";"517"
"PA";"Porto de Moz";"2026";"Royalties - CFEM";"R$279,12";"1505908";"517"
"PA";"Porto de Moz";"2026";"Royalties - FEP";"R$580.587,13";"1505908";"517"
"PA";"Prainha";"2016";"FEX";"R$187.842,63";"1506005";"519"
"PA";"Prainha";"2016";"Royalties - ANP";"R$49.022,56";"1506005";"519"
"PA";"Prainha";"2016";"Royalties - FEP";"R$124.550,22";"1506005";"519"
"PA";"Prainha";"2017";"FEX";"R$70.824,66";"1506005";"519"
"PA";"Prainha";"2017";"Royalties - ANP";"R$83.133,93";"1506005";"519"
"PA";"Prainha";"2017";"Royalties - FEP";"R$163.299,44";"1506005";"519"
"PA";"Prainha";"2018";"Royalties - ANP";"R$93.038,44";"1506005";"519"
