"Regiao";"UF";"Ano";"Transferência";"Valor Consolidado"
"Norte";"AC";"2025";"FUNDEB - FUNDEB - FTI";"R$9.814.324,74"
"Norte";"AC";"2025";"FUNDEB - ICMS";"R$265.525.825,80"
"Norte";"AC";"2025";"FUNDEB - IPI-EXP";"R$190.696,03"
"Norte";"AC";"2025";"FUNDEB - IPVA";"R$19.216.211,69"
"Norte";"AC";"2025";"FUNDEB - ITCMD";"R$1.225.673,29"
"Norte";"AC";"2025";"FUNDEB - ITR";"R$131.136,36"
"Norte";"AC";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Norte";"AC";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Norte";"AC";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Norte";"AC";"2026";"FUNDEB - FPE";"R$662.639.686,74"
"Norte";"AC";"2026";"FUNDEB - FPM";"R$100.687.363,18"
"Norte";"AC";"2026";"FUNDEB - FUNDEB - FTI";"R$1.731.939,66"
"Norte";"AC";"2026";"FUNDEB - ICMS";"R$195.188.302,31"
"Norte";"AC";"2026";"FUNDEB - IPI-EXP";"R$225.008,99"
"Norte";"AC";"2026";"FUNDEB - IPVA";"R$16.884.250,24"
"Norte";"AC";"2026";"FUNDEB - ITCMD";"R$870.244,57"
"Norte";"AC";"2026";"FUNDEB - ITR";"R$27.473,48"
"Norte";"AM";"2016";"FUNDEB - COUN";"R$355.866.953,12"
"Norte";"AM";"2016";"FUNDEB - FPE";"R$229.908.552,09"
"Norte";"AM";"2016";"FUNDEB - FPM";"R$124.907.037,47"
"Norte";"AM";"2016";"FUNDEB - ICMS";"R$628.758.676,19"
"Norte";"AM";"2016";"FUNDEB - IPI-EXP";"R$2.553.005,78"
"Norte";"AM";"2016";"FUNDEB - IPVA";"R$26.710.934,69"
"Norte";"AM";"2016";"FUNDEB - ITCMD";"R$717.413,14"
"Norte";"AM";"2016";"FUNDEB - ITR";"R$96.766,76"
"Norte";"AM";"2016";"FUNDEB - LC 87";"R$1.750.483,44"
"Norte";"AM";"2017";"FUNDEB - COUN";"R$672.598.390,52"
"Norte";"AM";"2017";"FUNDEB - FPE";"R$217.183.652,22"
"Norte";"AM";"2017";"FUNDEB - FPM";"R$122.140.898,55"
"Norte";"AM";"2017";"FUNDEB - ICMS";"R$748.561.001,99"
"Norte";"AM";"2017";"FUNDEB - IPI-EXP";"R$3.015.515,57"
"Norte";"AM";"2017";"FUNDEB - IPVA";"R$29.068.449,70"
"Norte";"AM";"2017";"FUNDEB - ITCMD";"R$1.358.410,73"
"Norte";"AM";"2017";"FUNDEB - ITR";"R$85.513,95"
"Norte";"AM";"2017";"FUNDEB - LC 87";"R$1.787.887,68"
"Norte";"AM";"2018";"FUNDEB - COUN";"R$522.395.797,00"
"Norte";"AM";"2018";"FUNDEB - FPE";"R$233.908.142,18"
"Norte";"AM";"2018";"FUNDEB - FPM";"R$135.346.116,84"
"Norte";"AM";"2018";"FUNDEB - ICMS";"R$822.609.679,31"
"Norte";"AM";"2018";"FUNDEB - IPI-EXP";"R$2.325.795,51"
"Norte";"AM";"2018";"FUNDEB - IPVA";"R$29.095.217,32"
"Norte";"AM";"2018";"FUNDEB - ITCMD";"R$877.689,98"
"Norte";"AM";"2018";"FUNDEB - ITR";"R$100.918,07"
"Norte";"AM";"2018";"FUNDEB - LC 87";"R$1.721.357,76"
"Norte";"AM";"2019";"FUNDEB - COUN";"R$519.902.844,77"
"Norte";"AM";"2019";"FUNDEB - FPE";"R$253.712.073,07"
"Norte";"AM";"2019";"FUNDEB - FPM";"R$145.443.501,12"
"Norte";"AM";"2019";"FUNDEB - ICMS";"R$899.667.207,05"
"Norte";"AM";"2019";"FUNDEB - IPI-EXP";"R$2.790.895,45"
"Norte";"AM";"2019";"FUNDEB - IPVA";"R$32.403.359,44"
"Norte";"AM";"2019";"FUNDEB - ITCMD";"R$1.132.944,69"
"Norte";"AM";"2019";"FUNDEB - ITR";"R$107.056,53"
"Norte";"AM";"2019";"FUNDEB - LC 87";"R$0,00"
"Norte";"AM";"2020";"FUNDEB - COUN";"R$514.126.221,31"
"Norte";"AM";"2020";"FUNDEB - FPE";"R$237.935.038,20"
"Norte";"AM";"2020";"FUNDEB - FPM";"R$136.676.606,63"
"Norte";"AM";"2020";"FUNDEB - ICMS";"R$939.712.408,55"
"Norte";"AM";"2020";"FUNDEB - IPI-EXP";"R$2.148.466,66"
"Norte";"AM";"2020";"FUNDEB - IPVA";"R$35.101.867,10"
"Norte";"AM";"2020";"FUNDEB - ITCMD";"R$1.536.131,19"
"Norte";"AM";"2020";"FUNDEB - ITR";"R$104.805,54"
"Norte";"AM";"2020";"FUNDEB - LC 87";"R$0,00"
"Norte";"AM";"2021";"FUNDEB - COUN";"R$0,00"
"Norte";"AM";"2021";"FUNDEB - COUN VAAF";"R$526.387.650,01"
"Norte";"AM";"2021";"FUNDEB - FPE";"R$344.156.201,95"
"Norte";"AM";"2021";"FUNDEB - FPM";"R$184.372.106,10"
"Norte";"AM";"2021";"FUNDEB - ICMS";"R$1.133.674.805,46"
"Norte";"AM";"2021";"FUNDEB - IPI-EXP";"R$3.411.747,25"
"Norte";"AM";"2021";"FUNDEB - IPVA";"R$37.820.479,90"
"Norte";"AM";"2021";"FUNDEB - ITCMD";"R$2.457.085,96"
"Norte";"AM";"2021";"FUNDEB - ITR";"R$119.411,45"
"Norte";"AM";"2021";"FUNDEB - LC 87";"R$0,00"
"Norte";"AM";"2022";"FUNDEB - AFE";"R$2.556.487,55"
"Norte";"AM";"2022";"FUNDEB - COUN VAAF";"R$644.768.188,54"
"Norte";"AM";"2022";"FUNDEB - FPE";"R$448.241.073,84"
"Norte";"AM";"2022";"FUNDEB - FPM";"R$230.613.417,23"
"Norte";"AM";"2022";"FUNDEB - ICMS";"R$1.196.754.767,84"
"Norte";"AM";"2022";"FUNDEB - IPI-EXP";"R$3.113.268,16"
"Norte";"AM";"2022";"FUNDEB - IPVA";"R$44.011.519,80"
"Norte";"AM";"2022";"FUNDEB - ITCMD";"R$4.745.892,41"
"Norte";"AM";"2022";"FUNDEB - ITR";"R$135.561,03"
"Norte";"AM";"2023";"FUNDEB - COUN VAAF";"R$557.832.499,44"
"Norte";"AM";"2023";"FUNDEB - COUN VAAR";"R$23.652.528,17"
"Norte";"AM";"2023";"FUNDEB - FPE";"R$455.670.751,99"
"Norte";"AM";"2023";"FUNDEB - FPM";"R$237.102.542,66"
"Norte";"AM";"2023";"FUNDEB - ICMS";"R$1.211.882.223,78"
"Norte";"AM";"2023";"FUNDEB - IPI-EXP";"R$2.231.757,67"
"Norte";"AM";"2023";"FUNDEB - IPVA";"R$65.419.352,71"
"Norte";"AM";"2023";"FUNDEB - ITCMD";"R$3.506.872,36"
"Norte";"AM";"2023";"FUNDEB - ITR";"R$145.915,58"
"Norte";"AM";"2024";"FUNDEB - COUN VAAF";"R$609.418.127,00"
"Norte";"AM";"2024";"FUNDEB - COUN VAAR";"R$50.142.847,94"
"Norte";"AM";"2024";"FUNDEB - FPE";"R$532.485.761,94"
"Norte";"AM";"2024";"FUNDEB - FPM";"R$282.284.734,89"
"Norte";"AM";"2024";"FUNDEB - ICMS";"R$1.293.960.267,71"
"Norte";"AM";"2024";"FUNDEB - IPI-EXP";"R$3.553.376,37"
"Norte";"AM";"2024";"FUNDEB - IPVA";"R$80.410.615,94"
"Norte";"AM";"2024";"FUNDEB - ITCMD";"R$6.057.969,72"
"Norte";"AM";"2024";"FUNDEB - ITR";"R$137.149,91"
"Norte";"AM";"2025";"FUNDEB - COUN VAAF";"R$682.767.093,18"
"Norte";"AM";"2025";"FUNDEB - COUN VAAR";"R$152.693.212,42"
"Norte";"AM";"2025";"FUNDEB - FPE";"R$559.203.675,02"
"Norte";"AM";"2025";"FUNDEB - FPM";"R$304.754.816,63"
"Norte";"AM";"2025";"FUNDEB - FUNDEB - FTI";"R$18.656.477,93"
"Norte";"AM";"2025";"FUNDEB - ICMS";"R$1.329.905.312,06"
"Norte";"AM";"2025";"FUNDEB - IPI-EXP";"R$3.803.714,48"
"Norte";"AM";"2025";"FUNDEB - IPVA";"R$84.264.594,78"
"Norte";"AM";"2025";"FUNDEB - ITCMD";"R$4.670.013,78"
"Norte";"AM";"2025";"FUNDEB - ITR";"R$245.398,72"
"Norte";"AM";"2026";"FUNDEB - COUN VAAF";"R$228.932.319,19"
"Norte";"AM";"2026";"FUNDEB - COUN VAAR";"R$133.097.012,28"
"Norte";"AM";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Norte";"AM";"2026";"FUNDEB - FPE";"R$395.453.648,99"
"Norte";"AM";"2026";"FUNDEB - FPM";"R$209.777.248,01"
"Norte";"AM";"2026";"FUNDEB - FUNDEB - FTI";"R$3.292.319,63"
"Norte";"AM";"2026";"FUNDEB - ICMS";"R$843.848.606,33"
"Norte";"AM";"2026";"FUNDEB - IPI-EXP";"R$2.081.405,12"
"Norte";"AM";"2026";"FUNDEB - IPVA";"R$36.283.495,71"
"Norte";"AM";"2026";"FUNDEB - ITCMD";"R$1.617.968,67"
"Norte";"AM";"2026";"FUNDEB - ITR";"R$30.022,93"
"Norte";"AP";"2016";"FUNDEB - FPE";"R$387.005.342,60"
"Norte";"AP";"2016";"FUNDEB - FPM";"R$46.157.986,67"
"Norte";"AP";"2016";"FUNDEB - ICMS";"R$90.546.879,86"
"Norte";"AP";"2016";"FUNDEB - IPI-EXP";"R$1.091.689,71"
"Norte";"AP";"2016";"FUNDEB - IPVA";"R$7.997.877,47"
"Norte";"AP";"2016";"FUNDEB - ITCMD";"R$110.733,94"
"Norte";"AP";"2016";"FUNDEB - ITR";"R$83.531,91"
"Norte";"AP";"2016";"FUNDEB - LC 87";"R$1.021.984,68"
"Norte";"AP";"2017";"FUNDEB - COUN";"R$0,00"
"Norte";"AP";"2017";"FUNDEB - FPE";"R$356.452.082,62"
"Norte";"AP";"2017";"FUNDEB - FPM";"R$43.243.164,63"
"Norte";"AP";"2017";"FUNDEB - ICMS";"R$93.283.328,03"
"Norte";"AP";"2017";"FUNDEB - IPI-EXP";"R$999.071,27"
"Norte";"AP";"2017";"FUNDEB - IPVA";"R$8.219.703,53"
"Norte";"AP";"2017";"FUNDEB - ITCMD";"R$90.637,63"
"Norte";"AP";"2017";"FUNDEB - ITR";"R$98.281,46"
"Norte";"AP";"2017";"FUNDEB - LC 87";"R$994.683,36"
"Norte";"AP";"2018";"FUNDEB - COUN";"R$0,00"
"Norte";"AP";"2018";"FUNDEB - FPE";"R$386.654.830,48"
"Norte";"AP";"2018";"FUNDEB - FPM";"R$46.827.033,28"
"Norte";"AP";"2018";"FUNDEB - ICMS";"R$98.421.220,05"
"Norte";"AP";"2018";"FUNDEB - IPI-EXP";"R$1.146.834,78"
"Norte";"AP";"2018";"FUNDEB - IPVA";"R$8.184.478,98"
"Norte";"AP";"2018";"FUNDEB - ITCMD";"R$108.999,03"
"Norte";"AP";"2018";"FUNDEB - ITR";"R$90.207,98"
"Norte";"AP";"2018";"FUNDEB - LC 87";"R$981.807,25"
"Norte";"AP";"2019";"FUNDEB - COUN";"R$0,00"
"Norte";"AP";"2019";"FUNDEB - FPE";"R$416.999.315,43"
"Norte";"AP";"2019";"FUNDEB - FPM";"R$50.349.054,76"
"Norte";"AP";"2019";"FUNDEB - ICMS";"R$105.372.698,30"
"Norte";"AP";"2019";"FUNDEB - IPI-EXP";"R$1.075.301,19"
"Norte";"AP";"2019";"FUNDEB - IPVA";"R$9.436.706,04"
"Norte";"AP";"2019";"FUNDEB - ITCMD";"R$118.236,64"
"Norte";"AP";"2019";"FUNDEB - ITR";"R$50.036,04"
"Norte";"AP";"2019";"FUNDEB - LC 87";"R$0,00"
"Norte";"AP";"2020";"FUNDEB - COUN";"R$0,00"
"Norte";"AP";"2020";"FUNDEB - FPE";"R$393.131.680,25"
"Norte";"AP";"2020";"FUNDEB - FPM";"R$47.088.798,07"
"Norte";"AP";"2020";"FUNDEB - ICMS";"R$130.198.891,77"
"Norte";"AP";"2020";"FUNDEB - IPI-EXP";"R$872.568,35"
"Norte";"AP";"2020";"FUNDEB - IPVA";"R$9.453.559,76"
"Norte";"AP";"2020";"FUNDEB - ITCMD";"R$207.841,56"
"Norte";"AP";"2020";"FUNDEB - ITR";"R$49.848,80"
"Norte";"AP";"2020";"FUNDEB - LC 87";"R$0,00"
"Norte";"AP";"2021";"FUNDEB - COUN";"R$0,00"
"Norte";"AP";"2021";"FUNDEB - FPE";"R$538.852.272,88"
"Norte";"AP";"2021";"FUNDEB - FPM";"R$63.105.305,23"
"Norte";"AP";"2021";"FUNDEB - ICMS";"R$143.513.406,09"
"Norte";"AP";"2021";"FUNDEB - IPI-EXP";"R$1.459.595,50"
"Norte";"AP";"2021";"FUNDEB - IPVA";"R$9.433.215,14"
"Norte";"AP";"2021";"FUNDEB - ITCMD";"R$230.597,17"
"Norte";"AP";"2021";"FUNDEB - ITR";"R$61.025,52"
"Norte";"AP";"2021";"FUNDEB - LC 87";"R$0,00"
"Norte";"AP";"2022";"FUNDEB - FPE";"R$684.118.264,23"
"Norte";"AP";"2022";"FUNDEB - FPM";"R$79.742.955,44"
"Norte";"AP";"2022";"FUNDEB - ICMS";"R$176.348.227,37"
"Norte";"AP";"2022";"FUNDEB - IPI-EXP";"R$1.281.579,66"
"Norte";"AP";"2022";"FUNDEB - IPVA";"R$15.126.052,57"
"Norte";"AP";"2022";"FUNDEB - ITCMD";"R$450.822,44"
"Norte";"AP";"2022";"FUNDEB - ITR";"R$65.239,40"
"Norte";"AP";"2023";"FUNDEB - COUN VAAR";"R$5.887.753,23"
"Norte";"AP";"2023";"FUNDEB - FPE";"R$692.819.521,89"
"Norte";"AP";"2023";"FUNDEB - FPM";"R$81.142.896,05"
"Norte";"AP";"2023";"FUNDEB - ICMS";"R$169.935.052,67"
"Norte";"AP";"2023";"FUNDEB - IPI-EXP";"R$729.070,58"
"Norte";"AP";"2023";"FUNDEB - IPVA";"R$18.028.535,85"
"Norte";"AP";"2023";"FUNDEB - ITCMD";"R$321.852,36"
"Norte";"AP";"2023";"FUNDEB - ITR";"R$131.932,27"
"Norte";"AP";"2024";"FUNDEB - COUN VAAR";"R$11.087.324,67"
"Norte";"AP";"2024";"FUNDEB - FPE";"R$766.051.987,80"
"Norte";"AP";"2024";"FUNDEB - FPM";"R$99.584.925,04"
"Norte";"AP";"2024";"FUNDEB - ICMS";"R$176.513.268,07"
"Norte";"AP";"2024";"FUNDEB - IPI-EXP";"R$549.467,82"
"Norte";"AP";"2024";"FUNDEB - IPVA";"R$12.788.163,59"
"Norte";"AP";"2024";"FUNDEB - ITCMD";"R$446.396,30"
"Norte";"AP";"2024";"FUNDEB - ITR";"R$98.116,63"
"Norte";"AP";"2025";"FUNDEB - COUN VAAR";"R$1.648.620,10"
"Norte";"AP";"2025";"FUNDEB - FPE";"R$779.291.902,04"
"Norte";"AP";"2025";"FUNDEB - FPM";"R$98.707.636,92"
"Norte";"AP";"2025";"FUNDEB - FUNDEB - FTI";"R$3.664.297,40"
"Norte";"AP";"2025";"FUNDEB - ICMS";"R$195.988.589,82"
"Norte";"AP";"2025";"FUNDEB - IPI-EXP";"R$315.091,95"
"Norte";"AP";"2025";"FUNDEB - IPVA";"R$18.708.213,01"
"Norte";"AP";"2025";"FUNDEB - ITCMD";"R$404.553,58"
"Norte";"AP";"2025";"FUNDEB - ITR";"R$55.761,42"
"Norte";"AP";"2026";"FUNDEB - COUN VAAF";"R$0,00"
"Norte";"AP";"2026";"FUNDEB - COUN VAAR";"R$0,00"
"Norte";"AP";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Norte";"AP";"2026";"FUNDEB - FPE";"R$575.749.861,71"
"Norte";"AP";"2026";"FUNDEB - FPM";"R$62.462.705,83"
"Norte";"AP";"2026";"FUNDEB - FUNDEB - FTI";"R$646.640,72"
"Norte";"AP";"2026";"FUNDEB - ICMS";"R$122.863.684,49"
"Norte";"AP";"2026";"FUNDEB - IPI-EXP";"R$148.745,46"
"Norte";"AP";"2026";"FUNDEB - IPVA";"R$13.969.292,94"
"Norte";"AP";"2026";"FUNDEB - ITCMD";"R$317.684,96"
"Norte";"AP";"2026";"FUNDEB - ITR";"R$7.349,56"
"Norte";"PA";"2016";"FUNDEB - COUN";"R$894.418.926,81"
"Norte";"PA";"2016";"FUNDEB - FPE";"R$319.995.012,06"
"Norte";"PA";"2016";"FUNDEB - FPM";"R$191.534.632,43"
"Norte";"PA";"2016";"FUNDEB - ICMS";"R$580.168.659,63"
"Norte";"PA";"2016";"FUNDEB - IPI-EXP";"R$13.536.233,33"
"Norte";"PA";"2016";"FUNDEB - IPVA";"R$30.004.320,20"
"Norte";"PA";"2016";"FUNDEB - ITCMD";"R$1.645.548,55"
"Norte";"PA";"2016";"FUNDEB - ITR";"R$1.085.398,63"
"Norte";"PA";"2016";"FUNDEB - LC 87";"R$5.080.005,60"
"Norte";"PA";"2017";"FUNDEB - COUN";"R$988.093.824,90"
"Norte";"PA";"2017";"FUNDEB - FPE";"R$307.494.609,27"
"Norte";"PA";"2017";"FUNDEB - FPM";"R$184.719.296,25"
"Norte";"PA";"2017";"FUNDEB - ICMS";"R$635.063.694,09"
"Norte";"PA";"2017";"FUNDEB - IPI-EXP";"R$15.217.341,17"
"Norte";"PA";"2017";"FUNDEB - IPVA";"R$32.161.633,01"
"Norte";"PA";"2017";"FUNDEB - ITCMD";"R$1.559.796,12"
"Norte";"PA";"2017";"FUNDEB - ITR";"R$1.428.160,40"
"Norte";"PA";"2017";"FUNDEB - LC 87";"R$5.128.112,52"
"Norte";"PA";"2018";"FUNDEB - COUN";"R$975.615.848,77"
"Norte";"PA";"2018";"FUNDEB - FPE";"R$317.338.162,01"
"Norte";"PA";"2018";"FUNDEB - FPM";"R$190.460.795,48"
"Norte";"PA";"2018";"FUNDEB - ICMS";"R$639.118.069,87"
"Norte";"PA";"2018";"FUNDEB - IPI-EXP";"R$19.327.895,96"
"Norte";"PA";"2018";"FUNDEB - IPVA";"R$33.439.030,87"
"Norte";"PA";"2018";"FUNDEB - ITCMD";"R$2.548.906,09"
"Norte";"PA";"2018";"FUNDEB - ITR";"R$1.071.215,45"
"Norte";"PA";"2018";"FUNDEB - LC 87";"R$4.828.146,12"
"Norte";"PA";"2019";"FUNDEB - COUN";"R$1.110.704.394,79"
"Norte";"PA";"2019";"FUNDEB - FPE";"R$344.650.453,11"
"Norte";"PA";"2019";"FUNDEB - FPM";"R$205.697.724,23"
"Norte";"PA";"2019";"FUNDEB - ICMS";"R$700.836.149,45"
"Norte";"PA";"2019";"FUNDEB - IPI-EXP";"R$19.904.248,54"
"Norte";"PA";"2019";"FUNDEB - IPVA";"R$37.164.408,18"
"Norte";"PA";"2019";"FUNDEB - ITCMD";"R$2.392.001,71"
"Norte";"PA";"2019";"FUNDEB - ITR";"R$892.469,18"
"Norte";"PA";"2019";"FUNDEB - LC 87";"R$0,00"
"Norte";"PA";"2020";"FUNDEB - COUN";"R$1.039.537.815,53"
"Norte";"PA";"2020";"FUNDEB - FPE";"R$323.964.991,91"
"Norte";"PA";"2020";"FUNDEB - FPM";"R$194.467.044,27"
"Norte";"PA";"2020";"FUNDEB - ICMS";"R$783.569.686,09"
"Norte";"PA";"2020";"FUNDEB - IPI-EXP";"R$19.339.764,61"
"Norte";"PA";"2020";"FUNDEB - IPVA";"R$38.149.195,62"
"Norte";"PA";"2020";"FUNDEB - ITCMD";"R$1.908.229,13"
"Norte";"PA";"2020";"FUNDEB - ITR";"R$1.039.377,95"
"Norte";"PA";"2020";"FUNDEB - LC 87";"R$0,00"
"Norte";"PA";"2021";"FUNDEB - COUN";"R$0,00"
"Norte";"PA";"2021";"FUNDEB - COUN VAAF";"R$1.069.717.806,08"
"Norte";"PA";"2021";"FUNDEB - FPE";"R$445.168.573,48"
"Norte";"PA";"2021";"FUNDEB - FPM";"R$263.927.033,96"
"Norte";"PA";"2021";"FUNDEB - ICMS";"R$967.304.755,44"
"Norte";"PA";"2021";"FUNDEB - IPI-EXP";"R$34.355.960,36"
"Norte";"PA";"2021";"FUNDEB - IPVA";"R$44.546.961,12"
"Norte";"PA";"2021";"FUNDEB - ITCMD";"R$3.238.946,54"
"Norte";"PA";"2021";"FUNDEB - ITR";"R$1.321.438,07"
"Norte";"PA";"2021";"FUNDEB - LC 87";"R$0,00"
"Norte";"PA";"2022";"FUNDEB - AFE";"R$608.222,55"
"Norte";"PA";"2022";"FUNDEB - COUN VAAF";"R$1.264.236.128,30"
"Norte";"PA";"2022";"FUNDEB - FPE";"R$573.048.026,53"
"Norte";"PA";"2022";"FUNDEB - FPM";"R$335.047.797,48"
"Norte";"PA";"2022";"FUNDEB - ICMS";"R$1.191.197.585,60"
"Norte";"PA";"2022";"FUNDEB - IPI-EXP";"R$38.622.023,74"
"Norte";"PA";"2022";"FUNDEB - IPVA";"R$55.963.159,29"
"Norte";"PA";"2022";"FUNDEB - ITCMD";"R$3.042.783,07"
"Norte";"PA";"2022";"FUNDEB - ITR";"R$1.983.564,02"
"Norte";"PA";"2023";"FUNDEB - COUN VAAF";"R$1.209.891.951,54"
"Norte";"PA";"2023";"FUNDEB - COUN VAAR";"R$28.511.200,21"
"Norte";"PA";"2023";"FUNDEB - FPE";"R$561.409.634,46"
"Norte";"PA";"2023";"FUNDEB - FPM";"R$324.939.205,18"
"Norte";"PA";"2023";"FUNDEB - ICMS";"R$1.180.162.015,08"
"Norte";"PA";"2023";"FUNDEB - IPI-EXP";"R$26.638.779,75"
"Norte";"PA";"2023";"FUNDEB - IPVA";"R$71.086.802,23"
"Norte";"PA";"2023";"FUNDEB - ITCMD";"R$4.935.232,08"
"Norte";"PA";"2023";"FUNDEB - ITR";"R$2.359.120,76"
"Norte";"PA";"2024";"FUNDEB - COUN VAAF";"R$1.006.987.388,12"
"Norte";"PA";"2024";"FUNDEB - COUN VAAR";"R$52.801.854,32"
"Norte";"PA";"2024";"FUNDEB - FPE";"R$602.002.924,31"
"Norte";"PA";"2024";"FUNDEB - FPM";"R$344.012.338,35"
"Norte";"PA";"2024";"FUNDEB - ICMS";"R$1.301.818.154,43"
"Norte";"PA";"2024";"FUNDEB - IPI-EXP";"R$27.928.371,49"
"Norte";"PA";"2024";"FUNDEB - IPVA";"R$72.424.174,45"
"Norte";"PA";"2024";"FUNDEB - ITCMD";"R$3.970.370,54"
"Norte";"PA";"2024";"FUNDEB - ITR";"R$2.610.406,32"
"Norte";"PA";"2025";"FUNDEB - COUN VAAF";"R$1.260.483.884,89"
"Norte";"PA";"2025";"FUNDEB - COUN VAAR";"R$227.427.635,01"
"Norte";"PA";"2025";"FUNDEB - FPE";"R$680.285.737,32"
"Norte";"PA";"2025";"FUNDEB - FPM";"R$410.238.583,23"
"Norte";"PA";"2025";"FUNDEB - FUNDEB - FTI";"R$139.847.980,84"
"Norte";"PA";"2025";"FUNDEB - ICMS";"R$1.368.715.460,74"
"Norte";"PA";"2025";"FUNDEB - IPI-EXP";"R$32.997.890,41"
"Norte";"PA";"2025";"FUNDEB - IPVA";"R$80.936.755,98"
"Norte";"PA";"2025";"FUNDEB - ITCMD";"R$4.216.353,35"
"Norte";"PA";"2025";"FUNDEB - ITR";"R$2.847.005,90"
"Norte";"PA";"2026";"FUNDEB - COUN VAAF";"R$520.442.463,81"
"Norte";"PA";"2026";"FUNDEB - COUN VAAR";"R$101.915.662,77"
"Norte";"PA";"2026";"FUNDEB - COUN VAAT";"R$0,00"
"Norte";"PA";"2026";"FUNDEB - FPE";"R$473.344.936,83"
"Norte";"PA";"2026";"FUNDEB - FPM";"R$281.361.521,26"
"Norte";"PA";"2026";"FUNDEB - FUNDEB - FTI";"R$24.679.055,44"
"Norte";"PA";"2026";"FUNDEB - ICMS";"R$812.623.098,76"
"Norte";"PA";"2026";"FUNDEB - IPI-EXP";"R$22.984.760,90"
"Norte";"PA";"2026";"FUNDEB - IPVA";"R$56.448.479,98"
"Norte";"PA";"2026";"FUNDEB - ITCMD";"R$2.943.184,05"
"Norte";"PA";"2026";"FUNDEB - ITR";"R$559.530,75"
"Norte";"RO";"2016";"FUNDEB - FPE";"R$279.281.852,35"
"Norte";"RO";"2016";"FUNDEB - FPM";"R$88.889.133,32"
"Norte";"RO";"2016";"FUNDEB - ICMS";"R$351.888.516,66"
"Norte";"RO";"2016";"FUNDEB - IPI-EXP";"R$1.714.128,14"
"Norte";"RO";"2016";"FUNDEB - IPVA";"R$18.831.719,44"
"Norte";"RO";"2016";"FUNDEB - ITCMD";"R$434.364,97"
"Norte";"RO";"2016";"FUNDEB - ITR";"R$408.562,57"
"Norte";"RO";"2016";"FUNDEB - LC 87";"R$535.810,60"
"Norte";"RO";"2017";"FUNDEB - COUN";"R$0,00"
"Norte";"RO";"2017";"FUNDEB - FPE";"R$252.241.795,86"
"Norte";"RO";"2017";"FUNDEB - FPM";"R$82.111.055,74"
"Norte";"RO";"2017";"FUNDEB - ICMS";"R$354.942.692,17"
"Norte";"RO";"2017";"FUNDEB - IPI-EXP";"R$2.072.843,88"
"Norte";"RO";"2017";"FUNDEB - IPVA";"R$19.988.000,53"
"Norte";"RO";"2017";"FUNDEB - ITCMD";"R$853.146,90"
"Norte";"RO";"2017";"FUNDEB - ITR";"R$413.397,02"
"Norte";"RO";"2017";"FUNDEB - LC 87";"R$517.186,20"
"Norte";"RO";"2018";"FUNDEB - COUN";"R$0,00"
"Norte";"RO";"2018";"FUNDEB - FPE";"R$267.103.481,50"
"Norte";"RO";"2018";"FUNDEB - FPM";"R$86.595.657,21"
"Norte";"RO";"2018";"FUNDEB - ICMS";"R$382.756.947,36"
"Norte";"RO";"2018";"FUNDEB - IPI-EXP";"R$1.723.627,89"
"Norte";"RO";"2018";"FUNDEB - IPVA";"R$23.987.950,17"
"Norte";"RO";"2018";"FUNDEB - ITCMD";"R$4.150.162,40"
"Norte";"RO";"2018";"FUNDEB - ITR";"R$503.714,33"
"Norte";"RO";"2018";"FUNDEB - LC 87";"R$497.800,24"
"Norte";"RO";"2019";"FUNDEB - COUN";"R$0,00"
"Norte";"RO";"2019";"FUNDEB - FPE";"R$291.559.268,80"
"Norte";"RO";"2019";"FUNDEB - FPM";"R$94.232.175,40"
"Norte";"RO";"2019";"FUNDEB - ICMS";"R$426.282.179,20"
"Norte";"RO";"2019";"FUNDEB - IPI-EXP";"R$2.221.771,94"
"Norte";"RO";"2019";"FUNDEB - IPVA";"R$34.025.850,71"
"Norte";"RO";"2019";"FUNDEB - ITCMD";"R$1.692.138,75"
"Norte";"RO";"2019";"FUNDEB - ITR";"R$536.391,09"
"Norte";"RO";"2019";"FUNDEB - LC 87";"R$0,00"
"Norte";"RO";"2020";"FUNDEB - COUN";"R$0,00"
"Norte";"RO";"2020";"FUNDEB - FPE";"R$280.928.716,02"
"Norte";"RO";"2020";"FUNDEB - FPM";"R$92.349.230,04"
"Norte";"RO";"2020";"FUNDEB - ICMS";"R$463.557.397,34"
"Norte";"RO";"2020";"FUNDEB - IPI-EXP";"R$2.489.217,78"
"Norte";"RO";"2020";"FUNDEB - IPVA";"R$35.776.873,64"
"Norte";"RO";"2020";"FUNDEB - ITCMD";"R$1.751.896,55"
"Norte";"RO";"2020";"FUNDEB - ITR";"R$650.243,84"
"Norte";"RO";"2020";"FUNDEB - LC 87";"R$0,00"
"Norte";"RO";"2021";"FUNDEB - COUN";"R$0,00"
"Norte";"RO";"2021";"FUNDEB - FPE";"R$381.878.756,80"
"Norte";"RO";"2021";"FUNDEB - FPM";"R$124.141.429,58"
"Norte";"RO";"2021";"FUNDEB - ICMS";"R$625.646.491,53"
"Norte";"RO";"2021";"FUNDEB - IPI-EXP";"R$3.650.803,21"
"Norte";"RO";"2021";"FUNDEB - IPVA";"R$40.568.953,60"
